series_id,title,url,category,thumbnailUrl,description,age_limit_detail,weekday,writer,illustrator,original_author
59789966,뢰신전기,https://page.kakao.com/content/59789966,"무협, 격투, 노력, 먼치킨, 성장, 권, 정파",//page-images.kakaoentcdn.com/download/resource?kid=IHxQv/hzCtgXTYGP/i5VOZ5PZBxem91vA2dZdTk&filename=o1,"초씨 가문의 사생아로 태어난 초윤성은 가문에서도 인정받지 못한 그저 그런 자식이였다. 하지만, 어느 날, 하늘에서 내리친 뇌신의 기운이 그의 몸에 깃들였고 그는 이 기운을 이용하기 위해 때를 기다리며 청룡문의 외문제자로 지내게 되는데…",All,수,PIKAPI COMICS/BILIBILI COMICS,PIKAPI COMICS/BILIBILI COMICS,착한꿀벌
59798154,임기 첫날에 게이트가 열렸다,https://page.kakao.com/content/59798154,"드라마, 판타지물, 현대물, 서바이벌, 음모, 전문직, 전쟁물, 정치물, 초능력, 초월적존재, 정치인, 남주중심, 노블코믹, 분량많은, 스릴 넘치는, 이야기중심",//page-images.kakaoentcdn.com/download/resource?kid=uOtpy/hzCtfYZOme/dOasoyjMmg4CoJKLInDuE0&filename=o1,"국회의원으로서의 임기 첫날에 게이트가 열린 세상.
불타오르는 세상에서 일어나는
좌충우돌 우당탕탕 매운맛 정치액션 헌터레이드 모험활극!",All,금,제피가루,제피가루,피아조아
59807997,학사신공,https://page.kakao.com/content/59807997,"무협, 선계, 정통, 귀환, 먼치킨, 무림, 복수, 생존, 성장, 천재, 도사, 술법, 의원, 정파, 지존, 화산",//page-images.kakaoentcdn.com/download/resource?kid=bPXrzh/hAKLDjvOY7/JJrT5CfQwPLuwaARmlCkS1&filename=o1,"평범한 시골에서 자란 한립은 숙부의 도움으로 강호문파의 입문 시험을 치르고, 고생 끝에 칠현문의 기명제자가 되어 약초를 이용해 사람을 구하는 방법을 배우게 된다. 

‘맹추’에서 ‘약초쟁이’가 된 한립은 어느 날 기이한 병을 발견하게 되는데…",All,수,HeHe&단고월,HeHe&단고월,왕위
59808881,머메이드 공녀님,https://page.kakao.com/content/59808881,로판,//page-images.kakaoentcdn.com/download/resource?kid=MIBAn/hyZIddsAwz/JDqyScLcwYIWkbGQEDJysK&filename=o1,"""인어의 눈물은 신비한 보석이 된다고 하지.""

그 어떤 괴롭힘에도 울지 않았던 소녀, 아이샤.

마을에서 도망친 날, 소녀는 인어가 된다.

그리고 제국의 유일한 소년 대공, 헤이든 일라이킨이 찾아온다.

""우리는 가족이야, 아이샤 일라이킨.""

하룻밤 새 바뀌어버린 인생. 헤이든은 아이샤가 잃어버린 여동생이라며 상냥하게 돌봐주지만, 그 말은 거짓말이 분명한데...

신비로운 인어와 화려한 공녀의 삶을 배운 아이샤는 헤이든의 비밀을 알고도 곁에 남을 수 있을까? 보석의 눈물을 흘리는 것은 아이샤일까, 헤이든일까?",All,일,한세람,DNn,
59808920,남주를 죽여보겠습니다,https://page.kakao.com/content/59808920,"로판, 로맨스판타지, 환생물, 여주판타지, 드라마",//page-images.kakaoentcdn.com/download/resource?kid=Fi6sB/hAd4ePAAum/fyd15UT6JPiB4C0NlxYwkk&filename=o1,"로판 소설을 읽고 몸이 아파오던 나 권진하.

여주인공 엘비가 느끼는 감정과 감각이 모두 연결되어버렸다.

끔찍한 통증과 슬픔에 병원까지 찾아갔지만 몸에는 이상무.

결국 소설 작가에게 메일을 보냈다.

제발 쓰레기 남주가 여주 좀 그만 괴롭히게.

하지만 메일을 보냈더니 사이다 답장은커녕….

“일은 똑바로 해야지, 엘비.”

소설 속 엘비에게로 빙의해버렸다.

빙의하자마자 뺨을 올려붙이는 남주를 보고 든 생각은 하나뿐.

남주? 죽여버리면 그만이지.",All,수,,팀 다이아닙,한리앙
59822129,병약한 남주를 꼬셔버렸다,https://page.kakao.com/content/59822129,"로판, 로맨스판타지, 달달물, 로맨틱코미디, 치유물, 힐링물, 친구>연인, 능력녀, 자상녀, 다정남, 상처남, 순정남, 첫사랑",//page-images.kakaoentcdn.com/download/resource?kid=7u9Mo/dJMcacavTHm/lfLViWwQLdtpvzSMw8MVJ0&filename=o1,"눈 떠보니 빙의한 소설 속 세상.

분량도 얼마 없는 조무래기 악역으로 활약하다 사라질 운명을 피하기 위해 
여주와 절친이 돼 남주와의 사랑을 팍팍 밀어주려고 했다.

그런데...

""오늘 이벨린은 나랑 있을 거야.""
""뭐? 그건 안 되겠는데.""

저기... 둘이 왜 날 두고 싸우는 거야?

그리고 요양 차 우리 집에 와 있던 병약한 남주님이 도통 집에 갈 생각을 않는다. 

""건강해져야 얼른 수도로 돌아가지.""
""굳이 서둘러서 가지 않아도 돼.""

오작교 역할만 하고 편하게 살려고 했는데, 뭔가 단단히 잘못된 것 같다.",All,목,사듀,사듀,센리
59829512,후회 광공의 여동생이 되었다,https://page.kakao.com/content/59829512,"로판, 로맨스판타지, 빙의물, 수인물, 첫사랑, 상처남, 소유욕/독점욕, 왕족/귀족, 오빠, 직진녀, 순진녀, 다정녀, 상처녀",//page-images.kakaoentcdn.com/download/resource?kid=rXNx7/hAJjMu0rAD/6jhrYEcgt2vohOVc9pkblK&filename=o1,"어느 날 이름 모를 작품에 빙의되었다!

이곳의 부모님이 돌아가시고, 새로이 공작가에 입양되고 나서야
내가 빙의한 작품이 뭔지 알아버렸는데…

등장인물이 전부 사망하는 새드엔딩 결말의 BL 웹툰,
나는 그 중심에서 제일 먼저 죽는 조연!

게다가 내 최애 루시안에게 죽임당할 운명이라고?!

다행인지 불행인지 참극이 일어나기 한참 전의 시간대.
최애가 있는 공작가에 입양되었으니 엔딩을 바꿀 시간은 충분하다!

그런데...

나는 루시안을 다정남으로, 결말을 해피엔딩으로 바꾸려 했을 뿐인데
그의 집착이 나를 향하기 시작했다?!",All,화,HI,데빈,퍼플레몬
59833265,남궁세가 막내공자,https://page.kakao.com/content/59833265,"무협, 퓨전, 깽판, 노력, 생존, 성장, 환생, 남궁",//page-images.kakaoentcdn.com/download/resource?kid=C6dQC/hAFrNZzDJN/2zMKvvPxQ9xZC59gd1Pl4K&filename=o1,"남궁세가의 막내공자, 남궁대소!
소가주 경합에서 단전을 잃고 어이없는 죽음을 맞이해 과거로 회귀하는데...

천하제일세가의 막내 공자?
이딴 거 살아가는데 거추장스럽기만 했다.
패도 따윈 개나 줘버리라지!

머저리 같은 남궁,
무림 폐품 막내공자는 떠납니다!",All,화,개작가,"붕뎅, 용아",테양이
59849934,마인화산,https://page.kakao.com/content/59849934,"무협, 퓨전, 무림, 복수, 마교, 화산, 먼치킨",//page-images.kakaoentcdn.com/download/resource?kid=b9eWEP/hAd4brWIDH/z7dinevKOwoudAkBsTbHkK&filename=o1,"무림공적, 천살마군 염세악!
검신 한호에게 잡혀 화산에 갇힌 지 백년.

와신상담… 절치부심… 복수무한…

세월은 이 모든 것을 잊게 하고 세상마저 그를 잊게 만들었다.
하지만.

“허면 어르신 함자가 어찌 되시는지…….”

우연한 만남, 자신도 모르게 튀어나온 원수의 이름.

“그게… 한, 한호일세.”

허무함의 끝에서 예기치 않게 꼬인 행로.

화산파 안[in]의 절세마인, 염세악의 선택!",All,수,266,신호등M80,"백연, 이훈영"
59854763,상냥한 남자주인공의 가면을 벗기면,https://page.kakao.com/content/59854763,"로판, 로맨스판타지, 남장여자물, 남장여자, 까칠남, 후회남, 직진남, 다정녀, 순진녀, 계약관계, 달달물, 로맨틱코미디",//page-images.kakaoentcdn.com/download/resource?kid=dvZJQ/dJMb9hW0Dv0/wolrkzEvczrqY7qbovcwd0&filename=o1,"눈을 뜨니 소설 속 남주를
지독히도 사랑하는 스토커이자 악역,
요이델이 되어버렸다.

남주 율리시스는 자애롭고 상냥하니,
내가 진짜 요이델이 아니란 걸 믿어주지 않을까...?

사형대에 오르기 직전,
율리시스를 만나기 위해 죽기 살기로 도망치다
웬 살육에 미친 살벌한 남자를 만나는데...

이 사람이 원작 속 '상냥한 남주'라고?
내가 알던 '상냥한 남주'가 다 가식이었다니!

원작 속 변태 스토커가 되긴 싫지만,
일단 살고 보자!  
남주의 입술을 빼앗아 반려가 되는 수밖에...!",All,수,해삼,안토,공일
59856772,멸수라전,https://page.kakao.com/content/59856772,"무협, 노력, 무림, 생존, 성장",//page-images.kakaoentcdn.com/download/resource?kid=NmseA/hzCtdGSYzG/1UhOnsyaDSXx0Dv9kZ0T1K&filename=o1,"태자가 아비를 죽이고 황위를 찬탈하여 온 나라가 대혼란에 빠졌다. 
보잘 것 없는 거지 출신 서한. 
세상을 구하기 위해 살수 집단 삼라전을 배신하고 요괴와 악인을 도륙해나간다. 
우정과 로맨스가 꽃피는 짜릿한 천하 뒤집기 한판극!",Fifteen,토,TACENGSHISHAONIAN,BEN T,
59874000,천마님 천하를 뒤집어 놓으셨다,https://page.kakao.com/content/59874000,"무협, 정통, 먼치킨, 무림, 생존, 성장, 천재, 검, 마교, 지존, 천마",//page-images.kakaoentcdn.com/download/resource?kid=3r4TH/hzKk1etmPj/fFc9rR9YxS2VluLbz0Wz3K&filename=o1,"만마의 하늘인 천마로부터 버림받은 독고연미는 하늘과 닮은 아기인 독고천을 거두게 된다. 
천마도 신교도 관계없는 독고세가의 삶을 살려는 그들 앞에 다시금 천마가 나타난다.
운명의 장난으로 신녀가 되야하는 독고연미, 그런 그녀를 지키기위해 독고천은 신교에 투신하게되고...
‘천마가 내 앞길을 막는 다면 내가 천마가 되겠어!’
자신의 평온을 부순 천마를 향한 독고천의 검이 천하를 가르기 시작한다!",All,일,후나(huna),용석진,Stay
59877234,곱게 키운 악당들,https://page.kakao.com/content/59877234,"로판, 로맨스판타지, 육아물, 성장물, 빙의물, 역하렘, 능글남, 다정남, 연하남, 능력남, 집착남, 직진남, 능력녀, 엉뚱발랄녀, 외유내강, 사제지간",//page-images.kakaoentcdn.com/download/resource?kid=bizJL7/hzN2mfdb8e/gpxcn3e9GOgpqKcKCSe221&filename=o1,"미래의 흑마법사 교주, 암흑길드 수장, 싸이코패스 황제가 될 아이들의 악독한 보육원 선생이 되었다.
괜히 얽히지 말고 보육원에서 슬쩍 튈까 했지만,

“우릴 버리고 가는 건가요……?”

불쌍한 꼬마 악당들을 지극정성으로 키우기로 했다.


* * *


“이 잘난 얼굴을 조금이라도 더 봐야 저한테 승산이 있을 것 아니에요.”

드레스를 벗어 던지고 말끔한 제복을 입은 마샤는 자기애가 강한 어른으로 자라 있었다.

“선생님은 내가 위험할수록, 내게 눈을 떼지 못할 거예요. 가엾고 불쌍한 것들에 약하니까.”

거칠고 사납기로는 제국 제일이지만, 한나에겐 한없이 부드러운 제레미. 하지만 그의 애정 방식은 어딘지 조금씩 엇나가고 있었다.

“당신이 원하는 건 뭐든 들어드릴 생각이에요. 그게 뭐든, 무엇 때문이든. 대신 선생님은 제 곁에 있어 줘요.”

황제가 된 이안. 그리고 여전히 속을 알 수 없는 그의 행동들. 이안은 정말 호구일까? 아니면 다른 뜻을 숨기고 있는 걸까.

이것 참.
제대로 키운 건 맞는 것 같은데, 조금 문제가 생긴 것 같기도?

“난 그대와 하고 싶은 불순한 것들이 많은데.”


이보세요, 교황님. 당신까지 왜 이래?",All,토,,푼양,솔깃
59882406,엄마가 계약결혼 했다,https://page.kakao.com/content/59882406,"로판, 로맨스판타지, 육아물, 성장물, 회귀물, 가족물, 초월적존재, 다정남, 왕족/귀족, 자상녀, 외유내강, 순진녀, 계약관계, 정략결혼, 치유물, 힐링물",//page-images.kakaoentcdn.com/download/resource?kid=ctjM9D/hAKLJw9ctX/ldVRfBXxkKIbQk9D5mnvk0&filename=o1,"리리카는 술주정뱅이 어머니를 모시고 하루하루 먹고 사는 빈민가의 소녀다.

그러던 어느날......

“꺄악, 뜨거워! 싫어!”

어머니가 비명을 지르며 잠에서 깨어나더니,

“리리,살아있구나, 어려졌니?”

엉뚱한 소리를 하시고

“오늘이 며칠이지?”

정신을 못 차리시더니

“이럴수가, 돌아왔어!”

영문모를 소리까지 시작하셨다.

심지어 “황궁무도회에 참가해서 폐하를 만나야해!”라는 허무맹랑한 소리까지!

리리카는 어머니의 머리가 어떻게 되신 게 아닐까 걱정되기 시작하는데......",All,목,,추혜연,시야
59883324,만 년 만에 귀환한 플레이어,https://page.kakao.com/content/59883324,"판타지, 차원이동, 라이트노벨, 귀환, 하렘, 깽판, 먼치킨, 시스템, 크툴루, 마계, 조력자, 마검사, 이종족, 마왕, 만능, 플레이어",//page-images.kakaoentcdn.com/download/resource?kid=sKv4u/hAMhqJcomw/93dgODLDhEfMwKsBzCQDC0&filename=o1,"어느 날, 갑작스럽게 지옥으로 떨어졌다. 
가진 것은 살고 싶다는 갈망과 포식의 권능 뿐.
 
일천의 지옥부터 구천의 지옥까지. 수만, 수십만의 악마를 잡아먹었고. 
마침내 일곱 대공까지 그 앞에 무릎을 꿇었다.
 
""어째서 돌아가려고 하십니까? 
왕께서는 이미 지옥의 모든 것을 가지고 계시지 않습니까.""

""가지긴 뭘 다 가져.""

먹을 것도, 즐길 것도 없다! 
지옥에 있는 거라고는 황량한 대지와 끔찍한 악마 뿐! 

""난 돌아갈 거야."" 

만 년이라는 아득한 시간 만에 그가 지구로 귀환한다.


그러나.. 지구는 자신이 그동안 알던 지구가 아니었다.",All,월,손민섭(Terapin),빈,나비계곡
59902182,리셋팅 레이디,https://page.kakao.com/content/59902182,"로판, 로맨스판타지, 미스터리, 타임슬립, 복수물, 빙의물, 회귀물, 운명, 피폐물, 계략남, 카리스마남, 걸크러쉬, 우월녀, 후회녀, 유혹녀, 상처녀",//page-images.kakaoentcdn.com/download/resource?kid=5jW4k/hAMhjwDQQo/LV84HHXpn1BDq8lKmXJ5fk&filename=o1,"어느 날 갑자기 책 속으로 들어왔다. 
진정한 사랑에 빠지면 현실로 돌아올 수 있을 줄 알았지만, 그 끝은 죽음이었다. 

추락사, 교살, 독살, 익사, 화마… 
100번을 죽고 회귀해도 소설은 끝나지 않았다. 

책 속에 갇혀 117세를 맞이한 캐런 하이어. 

이제는 살인마가 되기로 결심한다.",Fifteen,화,백우,태공(Terapin),차서진
59947212,푸시,https://page.kakao.com/content/59947212,"액션, 스포츠, 학원물, 학생",//page-images.kakaoentcdn.com/download/resource?kid=Wsv1u/hAdNPiFeLM/Uw6LBXyyozWpCPZ0s6SaU1&filename=o1,"내가 선수였다고?
전생에? 

가진 건 오직 강철 심장과 패기 뿐! 
최강 스펙에 동체시력을 장착한 그가 온다! 

스타크래프트 에쒸비 작가의 또 다른 리얼 게임!",All,토,오현석,박석철,
59955273,메리 마블링,https://page.kakao.com/content/59955273,"BL, 현대물, 학원물, 성장물, 다정, 사랑꾼, 꽃같은, 앙탈, 유혹, 친구>연인, 비밀연애, 첫사랑, 두근거리는, 작화가 쩌는, 사랑스러운, 귀염",//page-images.kakaoentcdn.com/download/resource?kid=l7An5/hzXav8KjuF/gGzAhSy0FqPtL8RS3pua8K&filename=o1,"[매주 수요일 연재 / 4화 연재 후 1회 정기 휴재]

어린 시절, 거액의 돈 가방을 주인에게 찾아주면서 
‘크리스마스의 천사’라는 별명으로 유명해진 후, 항상 남의 시선을 의식하며 살아온 이안.
그런 이안의 이웃집으로 이사 온 동급생 유건은 주위의 시선 따위 전혀 신경 쓰지 않는 성격으로, 
학교에서도 거침없는 언행을 펼치며 반에서 겉돈다.

유건의 소식을 들은 이안의 어머니는 이안의 평판을 위해 아웃사이더 유건을 챙겨주길 바라고 
이안은 마지못해 어머니의 말을 따른다.
그러나 이안이 본인의 이미지 때문에 자신을 이용한 걸 안 유건은 
학교 친구들에게 이 사실을 말하겠다고 이안을 협박하고, 이안은 적반하장으로 나오는데…

“말해도 상관없어. 대신 결과가 어떻든 내 책임은 아닌 거야.”

무안만 주고 끝내려고 했는데… 두고 봐! 원하는 대로 해준다!!
물에 섞이지 않아 아름다운 마블링처럼, 즐거운 불협화음을 만드는 두 사람 이야기!

ⓒ펭키/학산문화사",All,수,펭키,펭키,
59974817,스파이더맨: 마일스 모랄레스,https://page.kakao.com/content/59974817,"액션, 차원이동, 학원, SF, 영웅/신화, 성장, 학생",//page-images.kakaoentcdn.com/download/resource?kid=bsTuY3/hAKLFaolPj/veqdYtDC0yQRJwk5AppsE1&filename=o1,"원조 스파이더맨이 사망하기 직전, 중학교 진학을 앞둔 한 소년이 도둑맞은 유전자 변이 거미에게 물려 거미의 능력을 얻는다. 이제 그는 유일한 지표인 책임감과 직감을 따르며 자신이 이해할 수 없는 세상에 휘말리는데…. 

마일스 모랄레스는 누구인가? 과연 마일스는 피터 파커의 유산을 이어받아 새로운 스파이더맨으로 거듭날 것인가?",All,목,마블 코믹스,마블 코믹스,
59974940,왕관 없는 여왕,https://page.kakao.com/content/59974940,"로판, 로맨스판타지, 빙의물, 여주판타지, 우연한만남, 왕족/귀족, 츤데레남, 걸크러쉬, 뇌섹녀, 신분차이, 계약관계, 드라마",//page-images.kakaoentcdn.com/download/resource?kid=KqBN2/hyCRaXRqYa/OIcufvF4t4If5fwX23Iai1&filename=o1,"60세 역사학자 정귀남,
정년 퇴임식 날 딸을 구하려다 사고를 당해
딸이 쓴 판타지 소설의 주인공으로 깨어나다!?

근데 하필 천애고아에 천민으로 태어나다니...
알 게 뭐야! 정귀남, 이제부터 2회차 인생 시작이다",All,토,김라무,김라무,
59976402,아기 다람쥐가 다 잘해요,https://page.kakao.com/content/59976402,"로판, 로맨스판타지, 육아물, 성장물, 가족물, 수인물, 인외존재, 달달물, 치유물, 힐링물",//page-images.kakaoentcdn.com/download/resource?kid=cirYxd/dJMb9hpiPG1/43s9LOnPm4FuizLOkgcynK&filename=o1,"사자 가문에서 태어난 유약한 다람쥐 수인 베아티.
그 탓에 수도 이모집에서 구박데기로 살다
유일한 친구이자 약혼자인 2황자에게
꿈을 이루기 위해 떠나겠다고 말한 순간,

'리테르 너 이 나쁜 새끼…!'

그놈의 독니에 죽었다.

다시 눈을 떴더니 2왕자와 엮이기 전의 어린 시절.
이럴 때 필요한 건 뭐? 스피드.
바로 몸만 빼내 친부 사자공의 영지로 튀었다.

비록 환영받진 못하겠지만
그래도 앞으로 발견될 이 엄청난 비법을 가져가 준다면, 내쫓지는 않을 거……

""어서 오십시오, 아가씨!""
""세상에! 언제 이렇게 자라셔서….""
""아가씨가 저 앙증맞은 두 발로 걸으신다!""

……응? 왜 이렇게 환영하지?
저거 설마 내 동상이야?",All,월,혹등고래,한소영,군청주단
59978716,"남편은 됐고, 돈이나 벌렵니다",https://page.kakao.com/content/59978716,"로판, 로맨스판타지, 착각물, 복수물, 암투물, 첫사랑, 운명, 초월적존재, 다정남, 순정남, 왕족/귀족, 조신남, 능력녀, 엉뚱발랄녀, 사이다녀, 정략결혼",//page-images.kakaoentcdn.com/download/resource?kid=BHlqQ/dJMb99ShZKa/AfgMjh2Tz8kYCTvh4wtg5K&filename=o1,"여친 있는 남자의 아내가 되어 버렸다.
음, 건드리지 말아야겠지?

“그럼 넌 바닥에서 자.”
“뭐?”

싫은 눈치다.
그래, 바닥은 딱딱하지.
그렇다면 어쩔 수 없다.

“손만 잡고 잘게. 누나 믿지?”

그런데 어쩌다 남편과 첫날밤에 침대를 부숴 버린 걸까…….

*

황제의 눈밖에 나 유폐당한 황녀, 아리스티네.
사실 그녀는 미래와 현재, 과거를 모두 볼 수  있는 <제왕안>의 소유자였다.
정략혼의 희생양이 된 그녀는 괴물 같은 야만인과 맺어지는데…….

“가장 귀한 것을 내 신부님께 드려야지.”

괴물이라던 예비 남편님이 지나치게 멀쩡하다.

하지만 이 떡은 남의 떡.

‘돈이나 벌어야지.’

자고로 황금 보기를 내 것같이 하라고 했다.


<남편은 됐고, 돈이나 벌겠습니다.>
과연 그녀는 돈방석에 앉아 자유롭게 사는 꿈을 이룰 수 있을까?
아니면 두 마리의 토끼를 동시에 잡게 될까?",All,월,,몰코,주해온
59987426,버린 쓰레기는 다시 줍지 않는다,https://page.kakao.com/content/59987426,"로판, 로맨스판타지, 복수물, 막장, 중세물, 전문직물, 신데렐라, 트라우마, 능글남, 다정남, 순정남, 왕족/귀족, 재벌남, 능력녀, 드라마, 권선징악",//page-images.kakaoentcdn.com/download/resource?kid=bfLVfz/hAHInDzuA7/hTMUNiM4gcWZa69vi2Klxk&filename=o1,"6년 만에 전쟁에서 돌아온 약혼자 품에 안긴 다른 여자,
심지어 그 여자가 임신을 하고 있다면 어떻게 해야할까?

""네가 시험에 통과하지 못하면, 그녀에게 사과해!""
""시녀들과 신분이 비슷한 영애한테 부탁하는 거예요.""

내연녀만을 애지중지하며 자신을 홀대하는 약혼자와
순진한 척하며 자신을 괴롭히는 악녀에 지친 레일라.

공작부인이라는 길로 밖에 집에서 탈출할 수 없었던 그녀는,
낯선 남자의 제안에 끌려 황제 보좌관 시험에 도전한다.

""축하한다, 테베사 영애.""
""당신은….""

그리고 그 끝에서 레일라를 기다리고 있던 것은
그 때 그 낯선 남자.

""폐, 폐하…!""

바로 황제였다.",All,목,티바,버텍스,배고픈밤
59988492,나의 황제께 붉은 월계수 꽃을,https://page.kakao.com/content/59988492,로판,//page-images.kakaoentcdn.com/download/resource?kid=b61yWG/hyvQKxHsXI/eBoObTfDeHrLHoRR3ZCcy0&filename=o1,"전무후무한 무신의 딸이자, 
토르티아 제 1공주인 로엘 네아레스.
부모를 모두 잃고 적국 카이로스에 팔려오듯 시집 왔다.
   
하지만 그 모든 것은 그녀의 ‘선택’이었다.
카이로스 황제와의 첫날밤.
   
“제 조국, 북방의 토르티아를 당신께 바치겠나이다.”
   
그녀는 제 앞의 황금빛 눈동자를 가진 황제, 에단 카이로스에게 
위험한 ‘거래’를 제안한다.",Fifteen,금,소이미디어,제이(소이미디어),연아
59989217,폐급인 척했던 학교생활,https://page.kakao.com/content/59989217,"액션, 학원, 노력, 성장, 이능력, 학생",//page-images.kakaoentcdn.com/download/resource?kid=cHfdu5/dJMb9WSXhH7/hl6V0X3oEQViI7DVXUV04k&filename=o1,"인간 영혼의 본질, 이데아를 깨닫고 실체화시키기에 이른 인간들.

세계는 재래식 무기가 통하지 않는 이데아 위주로 사회를 구성하고,
사회 또한 오직 이데아와 그 전투력을 위해서만 포커스를 맞췄다
F급 영혼에 F급 전투력을 가진 주인공 박진성.

학교는 어설픈 군사제를 도입하고, 이데아 등급을 매기는 단위체계로 멸시 받기를 10년째..
하지만 그의 실체는 S급 이데아 ‘완전한 살의’의 각성자.

사람을 죽이는 살의가 영혼의 의의라는 것에 괴로워하고
스스로를 F급, 폐급인 상태로 봉한 채 살아가게 된다.

살의가 영혼의 의미인 박진성은 끝끝내 살의를 제어하고 영혼에 차이 따윈 없다는 걸 증명할 수 있을까?",All,수,TW,TW,샌드페어리
59989313,망나니의 누님이시다,https://page.kakao.com/content/59989313,"로판, 로맨스판타지, 육아물, 성장물, 복수물, 회귀물, 가족물, 유혹남, 존댓말남, 무심남, 능력녀, 외유내강, 순정녀, 계약관계, 로맨틱코미디, 드라마",//page-images.kakaoentcdn.com/download/resource?kid=dynTY7/dJMcagKzRv3/o3zFsDo7KUsYqiErbQuhOK&filename=o1,"황제인 아버지가 살해당하고 어린 남동생을 대신해 
섭정에 오른 레지나.

온갖 고생을 하며 국정을 살펴도 돌아오는 것은 
망나니 동생의 호구 짓으로 바닥나는 국고와 
약혼자가 바람을 피운다는 소식….

결국 약혼자가 일으킨 반역으로 모든 것을 잃게 된다.

마지막 순간, 초대 황제의 유품으로 시간을 되돌린 레지나는
두 원흉을 제지하기 위해 망나니보다 더한 
사랑에 미친 망나니가 되겠다 선언한다.",All,토,해인,조나단,휘드리안
59990953,SSS급 랭커 회귀하다,https://page.kakao.com/content/59990953,"판타지, 게임, 복수, 회귀, 시스템, 플레이어",//page-images.kakaoentcdn.com/download/resource?kid=jMBrt/dJMb9OmYWR5/lldgeGX5hFkAkccvWq29Pk&filename=o1,"가상현실 게임 더 로드(The Lord)에서 최강자로 군림한 '폭력의 왕' 로칸.
적대 길드에서 내린 척살령으로 모든 것을 잃게 된다.
그런데, 자고 일어나니 3년 전 과거로 회귀했다!

""빌어먹을 자식들아, 기다려라. 모조리 씹어 먹어줄 테니까!""

과거로 회귀하여 다시 한 번 최강자로 군림하는 로칸의 이야기가 시작된다!",All,화,손명윤,Rooty House,갈드
60009718,살인마의 인터뷰,https://page.kakao.com/content/60009718,"드라마, 스릴러, 추리물, 현대물, 범죄, 복수, 연쇄살인, 경찰, 탐정, 형사, 고퀄리티, 남주중심, 노블코믹, 두근거리는, 분량많은, 스릴 넘치는",//page-images.kakaoentcdn.com/download/resource?kid=WA49C/hAKLyIXKeI/aZCWy1sGNmZijr0bHRLrKK&filename=o1,"부모를 잃고 할머니와 둘이 살던 하준.

부모의 죽음에 대한 진실을 알고 경찰이 되었지만 파출소 순경의 삶은 꿈꿨던 형사의 삶과는 달리 고단하기만 하다.

‘전설적인 형사들이 앞에 나타나 사건에 대한 단서라도 던져줬으면 좋겠다.’

답답한 마음에 어릴 적 부모님과 살던 비닐하우스 집을 찾아가는데…

그 곳에서 발견한 아버지의 책 하나.

책을 펴자 하준의 눈 앞에 나타난 것은 전설의 살인마들?

아니 거기서 당신들이 왜 나와?!!!",Fifteen,금,케란,"Tadat, 김수현",경우勁雨
60016597,오! 필승 김과장,https://page.kakao.com/content/60016597,"드라마, 현대물, 초월적존재, 회귀/타임슬립, 회사원, 귀여운, 이야기중심",//page-images.kakaoentcdn.com/download/resource?kid=b5QeQv/hyoXCgavNd/h6kxCRO7ULapMMsBrlqQY0&filename=o1,"“...네? 뭐요? 제가 2002년으로 돌아왔다고요?""

봉산그룹의 과장 김무진. 
그는 사실 이능력을 발휘하며 싸우는 초월자들의 백업팀에 소속된 일반인이었다.

툭하면 사방팔방을 다 때려부수는 초월자‘님' 들의 뒷수습을 하며
불금만 기다리는 월급 노예의 삶을 살던 그는 초월자들의 격전에 휘말려, 
아차 하는 사이 죽음을 맞이하고 만다.

＂나대다가 이런 꼴을 당할 줄 알았지!＂…라고 생각했는데, 이럴 수가!
눈을 떠 보니 그는 2002년으로 회귀해 있었다.

＂이제 나도 사이다 액션을 펼치며  웹툰의 주인공 길을 걷는 건가?!＂
하고 부푼 꿈을 꾼 것도 잠시. 

김무진은 능력은 하나도 없는 채로, 
미래에 드러누운 자기 몸을 살리기 위해 고군분투하게 된다. 
흥분과 열기로 달아오른 2002년의 광장을 가로지르며.

＂꿈☆은이루어진다!＂
＂제 꿈이요? 퇴근, 퇴근하게 해주세요!!＂

과연 김무진은 소원대로 퇴근할 수 있을까?

* * *

[ ‘오!필승 김과장'은 그랜드크로스 유니버스 스토리입니다. ]

웹소설_<죽음의 신, 하 변호사>
웹소설_<신 우렁각시전>
웹툰_<범이 내려왔다>
웹툰_<오! 필승 김과장>
웹소설_<방송 천재 도사 전우치>
웹툰_<방송 천재 도사 전우치>

* * *",All,일,스튜디오 그리고,스튜디오 그리고,
